Analyst;Site;Sampling;Day;Tree;Treatment;Square;Leaf;Original_area;Actual_area;Miner;Hemiptera
Markus;ER;A;08.07.2017;S11;wo;ii;1;12.101;12.101;0;0
Markus;ER;A;08.07.2017;S11;wo;ii;2;16.726;16.726;0;0
Markus;ER;A;08.07.2017;S11;wo;ii;3;26.956;26.956;0;0.084
Markus;ER;A;08.07.2017;S11;wo;ii;4;13.342;13.342;0;0
Markus;ER;A;08.07.2017;S11;wo;ii;5;22.13;22.13;0;0
Markus;ER;A;08.07.2017;S11;wo;iii;1;26.308;26.308;0;0.006
Markus;ER;A;08.07.2017;S11;wo;iii;2;13.498;13.498;0;0
Markus;ER;A;08.07.2017;S11;wo;iii;3;21.64;21.64;0;0.305
Markus;ER;A;08.07.2017;S11;wo;iii;4;29.343;29.343;0;0
Markus;ER;A;08.07.2017;S11;wo;iii;5;17.098;17.098;0;0
Markus;ER;A;08.07.2017;S11;wo;iv;1;19.894;19.369;0;0.092
Markus;ER;A;08.07.2017;S11;wo;iv;2;34.186;34.186;0;0
Markus;ER;A;08.07.2017;S11;wo;iv;3;22.007;16.868;0;0
Markus;ER;A;08.07.2017;S11;wo;iv;4;17.102;17.102;0;0.014
Markus;ER;A;08.07.2017;S11;wo;iv;5;12.648;12.648;0;0
Markus;ER;A;12.07.2017;AH3;wo;i;1;20.742;20.742;0;0.037
Markus;ER;A;12.07.2017;AH3;wo;i;2;36.43;36.43;0;0.03
Markus;ER;A;12.07.2017;AH3;wo;i;3;17.34;17.142;0;0
Markus;ER;A;12.07.2017;AH3;wo;i;4;20.698;20.698;0;0.078
Markus;ER;A;12.07.2017;AH3;wo;i;5;16.802;16.802;0;0
Markus;ER;A;12.07.2017;AH3;wo;ii;1;37.139;36.415;0.929;0
Markus;ER;A;12.07.2017;AH3;wo;ii;2;41.971;41.971;0;0.01
Markus;ER;A;12.07.2017;AH3;wo;ii;3;9.836;9.836;0;0
Markus;ER;A;12.07.2017;AH3;wo;ii;4;15.508;10.351;0;0
Markus;ER;A;12.07.2017;AH3;wo;ii;5;12.635;12.635;0;0
Markus;ER;A;12.07.2017;AH3;wo;iii;1;17.23;17.23;0;0
Markus;ER;A;12.07.2017;AH3;wo;iii;2;38.333;37.678;0;0
Markus;ER;A;12.07.2017;AH3;wo;iii;3;36.663;36.026;0;0.07
Markus;ER;A;12.07.2017;AH3;wo;iii;4;20.048;20.048;0;0
Markus;ER;A;12.07.2017;AH3;wo;iii;5;20.168;20.043;0;0
Markus;ER;A;12.07.2017;AH3;wo;iv;1;20.822;20.822;0;0.012
Markus;ER;A;12.07.2017;AH3;wo;iv;2;16.749;16.749;0;0.008
Markus;ER;A;12.07.2017;AH3;wo;iv;3;16.092;16.045;0;0
Markus;ER;A;12.07.2017;AH3;wo;iv;4;21.53;11.823;0;0
Markus;ER;A;12.07.2017;AH3;wo;iv;5;15.392;15.378;0;0
Markus;ER;A;12.07.2017;AH4;wo;i;1;31.857;31.818;0;0.022
Markus;ER;A;12.07.2017;AH4;wo;i;2;38.759;38.698;0;0.056
Markus;ER;A;12.07.2017;AH4;wo;i;3;38.209;38.051;0;0.012
Markus;ER;A;12.07.2017;AH4;wo;i;4;31.805;31.805;0;0.236
Markus;ER;A;12.07.2017;AH4;wo;i;5;29.108;27.862;1.135;0.004
Markus;ER;A;12.07.2017;AH4;wo;ii;1;40.978;40.978;0;0.007
Markus;ER;A;12.07.2017;AH4;wo;ii;2;23.544;23.544;0;0
Markus;ER;A;12.07.2017;AH4;wo;ii;3;20.729;20.729;0;0.017
Markus;ER;A;12.07.2017;AH4;wo;ii;4;19.791;19.78;0;0.001
Markus;ER;A;12.07.2017;AH4;wo;ii;5;17.436;17.436;0;0
Markus;ER;A;12.07.2017;AH4;wo;iii;1;25.836;25.836;0;0.012
Markus;ER;A;12.07.2017;AH4;wo;iii;2;21.224;21.224;0;0
Markus;ER;A;12.07.2017;AH4;wo;iii;3;28.277;28.277;0;0
Markus;ER;A;12.07.2017;AH4;wo;iii;4;27.463;27.146;0;0.013
Markus;ER;A;12.07.2017;AH4;wo;iii;5;8.022;8.022;0;0.019
Markus;ER;A;12.07.2017;AH4;wo;iv;1;49.137;49.113;0;0.009
Markus;ER;A;12.07.2017;AH4;wo;iv;2;30.77;30.77;0;0.021
Markus;ER;A;12.07.2017;AH4;wo;iv;3;24.8;22.895;0;0.017
Markus;ER;A;12.07.2017;AH4;wo;iv;4;36.181;27.214;0;0.083
Markus;ER;A;12.07.2017;AH4;wo;iv;5;13.229;13.229;0;0
Markus;ER;A;12.07.2017;AI1;wo;i;1;45.947;45.271;0;0.034
Markus;ER;A;12.07.2017;AI1;wo;i;2;22.657;22.657;0;0
Markus;ER;A;12.07.2017;AI1;wo;i;3;26.166;25.529;0;0.011
Markus;ER;A;12.07.2017;AI1;wo;i;4;23.094;23.076;0;0.02
Markus;ER;A;12.07.2017;AI1;wo;i;5;15.559;7.852;0;0.031
Markus;ER;A;12.07.2017;AI1;wo;ii;1;20.616;20.4;0;0.005
Markus;ER;A;12.07.2017;AI1;wo;ii;2;14.065;14.065;0;0
Markus;ER;A;12.07.2017;AI1;wo;ii;3;14.476;14.373;0;0.04
Markus;ER;A;12.07.2017;AI1;wo;ii;4;51.268;50.983;0;0.014
Markus;ER;A;12.07.2017;AI1;wo;ii;5;16.924;16.538;0;0
Markus;ER;A;12.07.2017;AI1;wo;iii;1;31.937;12.871;0;0
Markus;ER;A;12.07.2017;AI1;wo;iii;2;21.317;21.317;0;0
Markus;ER;A;12.07.2017;AI1;wo;iii;3;29.886;26.493;0;0.031
Markus;ER;A;12.07.2017;AI1;wo;iii;4;7.03;1.372;0;0
Markus;ER;A;12.07.2017;AI1;wo;iii;5;5.618;4.327;0;0.029
Markus;ER;A;12.07.2017;AI1;wo;iv;1;13.89;13.89;0;0
Markus;ER;A;12.07.2017;AI1;wo;iv;2;23.567;20.257;0;0.002
Markus;ER;A;12.07.2017;AI1;wo;iv;3;24.543;24.543;0;0
Markus;ER;A;12.07.2017;AI1;wo;iv;4;31.486;31.276;0.489;0
Markus;ER;A;12.07.2017;AI1;wo;iv;5;34.741;34.741;0;0
Markus;ER;A;12.07.2017;R14;wr;i;1;22.888;14.457;0;0
Markus;ER;A;12.07.2017;R14;wr;i;2;30.313;30.313;0.4;0
Markus;ER;A;12.07.2017;R14;wr;i;3;30.882;30.878;0;0
Markus;ER;A;12.07.2017;R14;wr;i;4;27.763;27.763;0;0.012
Markus;ER;A;12.07.2017;R14;wr;i;5;15.279;15.279;0;0
Markus;ER;A;12.07.2017;R14;wr;ii;1;29.926;24.02;0;0
Markus;ER;A;12.07.2017;R14;wr;ii;2;50.271;41.903;0;0.014
Markus;ER;A;12.07.2017;R14;wr;ii;3;25.955;25.955;0;0
Markus;ER;A;12.07.2017;R14;wr;ii;4;32.136;32.055;0;0.005
Markus;ER;A;12.07.2017;R14;wr;ii;5;31.005;30.926;1.064;0.017
Markus;ER;A;12.07.2017;R14;wr;iii;1;13.026;13.026;0;0
Markus;ER;A;12.07.2017;R14;wr;iii;2;22.406;22.34;0;0.017
Markus;ER;A;12.07.2017;R14;wr;iii;3;22.814;22.806;0;0.008
Markus;ER;A;12.07.2017;R14;wr;iii;4;18.662;12.327;0;0.006
Markus;ER;A;12.07.2017;R14;wr;iii;5;23.987;12.643;0;0.009
Markus;ER;A;12.07.2017;R14;wr;iv;1;23.131;8.019;0;0
Markus;ER;A;12.07.2017;R14;wr;iv;2;19.02;18.747;0;0.047
Markus;ER;A;12.07.2017;R14;wr;iv;3;17.546;17.526;0;0.001
Markus;ER;A;12.07.2017;R14;wr;iv;4;42.913;42.538;0;0.177
Markus;ER;A;12.07.2017;R14;wr;iv;5;14.669;14.669;0;0
Markus;ER;A;12.07.2017;S18;wr;i;1;27.191;27.191;0;0
Markus;ER;A;12.07.2017;S18;wr;i;2;19.979;16.198;0;0.006
Markus;ER;A;12.07.2017;S18;wr;i;3;18.435;18.435;0;0
Markus;ER;A;12.07.2017;S18;wr;i;4;16.414;16.203;0;0.045
Markus;ER;A;12.07.2017;S18;wr;i;5;19.181;19.173;0;0
Markus;ER;A;12.07.2017;S18;wr;ii;1;42.407;39.188;1.397;0
Markus;ER;A;12.07.2017;S18;wr;ii;2;11.38;11.38;0;0.001
Markus;ER;A;12.07.2017;S18;wr;ii;3;16.104;9.442;0;0
Markus;ER;A;12.07.2017;S18;wr;ii;4;26.092;26.092;0;0
Markus;ER;A;12.07.2017;S18;wr;ii;5;18.095;17.853;0.155;0.188
Markus;ER;A;12.07.2017;S18;wr;iii;1;45.069;45.044;0;0
Markus;ER;A;12.07.2017;S18;wr;iii;2;18.55;18.55;4.669;0
Markus;ER;A;12.07.2017;S18;wr;iii;3;55.396;47.707;4.185;0
Markus;ER;A;12.07.2017;S18;wr;iii;4;20.96;20.918;0;0.009
Markus;ER;A;12.07.2017;S18;wr;iii;5;16.751;16.751;0;0.005
Markus;ER;A;12.07.2017;S18;wr;iv;1;46.769;44.857;0;0.327
Markus;ER;A;12.07.2017;S18;wr;iv;2;13.39;13.39;1.071;0
Markus;ER;A;12.07.2017;S18;wr;iv;3;38.17;29.868;0;0.007
Markus;ER;A;12.07.2017;S18;wr;iv;4;25.858;25.818;0;0.017
Markus;ER;A;12.07.2017;S18;wr;iv;5;35.054;34.435;0.614;0.055
Markus;ER;A;12.07.2017;T8;w;i;1;25.591;25.591;0;0
Markus;ER;A;12.07.2017;T8;w;i;2;35.226;35.226;0;0.008
Markus;ER;A;12.07.2017;T8;w;i;3;18.185;16.156;0;0.012
Markus;ER;A;12.07.2017;T8;w;i;4;26.279;26.166;0;0.035
Markus;ER;A;12.07.2017;T8;w;i;5;29.969;28.831;0.169;0
Markus;ER;A;12.07.2017;T8;w;ii;1;15.098;15.098;0;0
Markus;ER;A;12.07.2017;T8;w;ii;2;41.411;40.615;0;0.059
Markus;ER;A;12.07.2017;T8;w;ii;3;39.414;31.851;0.863;0.023
Markus;ER;A;12.07.2017;T8;w;ii;4;30.879;15.303;0;0
Markus;ER;A;12.07.2017;T8;w;ii;5;25.07;25.034;0;0
Markus;ER;A;12.07.2017;T8;w;iii;1;39.464;38.892;0;0.039
Markus;ER;A;12.07.2017;T8;w;iii;2;23.376;23.324;0;0.03
Markus;ER;A;12.07.2017;T8;w;iii;3;16.531;16.285;0;0
Markus;ER;A;12.07.2017;T8;w;iii;4;16.678;16.616;0;0.119
Markus;ER;A;12.07.2017;T8;w;iii;5;25.795;17.175;0;0.01
Markus;ER;A;12.07.2017;T8;w;iv;1;33.967;33.435;1.744;0.037
Markus;ER;A;12.07.2017;T8;w;iv;2;13.977;13.977;0;0
Markus;ER;A;12.07.2017;T8;w;iv;3;30.682;25.761;0;0
Markus;ER;A;12.07.2017;T8;w;iv;4;11.408;11.374;0;0
Markus;ER;A;12.07.2017;T8;w;iv;5;32.279;26.603;0;0.003
Markus;ER;A;12.07.2017;V8;wo;i;1;13.35;13.182;0;0
Markus;ER;A;12.07.2017;V8;wo;i;2;19.041;19.041;0;0
Markus;ER;A;12.07.2017;V8;wo;i;3;13.199;13.199;0;0.024
Markus;ER;A;12.07.2017;V8;wo;i;4;23.014;23.014;0;0.006
Markus;ER;A;12.07.2017;V8;wo;i;5;10.408;10.383;0;0
Markus;ER;A;12.07.2017;V8;wo;ii;1;23.154;23.154;0;0
Markus;ER;A;12.07.2017;V8;wo;ii;2;29.043;25.849;0;0.347
Markus;ER;A;12.07.2017;V8;wo;ii;3;48.721;47.925;0;0.044
Markus;ER;A;12.07.2017;V8;wo;ii;4;45.61;45.521;0;0
Markus;ER;A;12.07.2017;V8;wo;ii;5;20.045;19.338;0;0
Markus;ER;A;12.07.2017;V8;wo;iii;1;29.676;20.853;0;0
Markus;ER;A;12.07.2017;V8;wo;iii;2;6.66;6.66;1.257;0
Markus;ER;A;12.07.2017;V8;wo;iii;3;19.613;19.547;0;0
Markus;ER;A;12.07.2017;V8;wo;iii;4;22.16;18.539;0;0
Markus;ER;A;12.07.2017;V8;wo;iii;5;12.863;11.381;0.034;0
Markus;ER;A;12.07.2017;V8;wo;iv;1;27.518;27.496;0;0.012
Markus;ER;A;12.07.2017;V8;wo;iv;2;30.237;29.031;0;0.027
Markus;ER;A;12.07.2017;V8;wo;iv;3;12.229;11.342;0;0.115
Markus;ER;A;12.07.2017;V8;wo;iv;4;24.262;24.262;0;0.005
Markus;ER;A;12.07.2017;V8;wo;iv;5;18.132;18.132;0;0
Markus;ER;A;12.07.2017;X7;w;i;1;27.234;27.234;0;0
Markus;ER;A;12.07.2017;X7;w;i;2;24.841;24.841;0;0
Markus;ER;A;12.07.2017;X7;w;i;3;43.299;42.932;0;0.031
Markus;ER;A;12.07.2017;X7;w;i;4;11.903;11.806;0;0
Markus;ER;A;12.07.2017;X7;w;i;5;31.164;30.995;0;0.044
Markus;ER;A;12.07.2017;X7;w;ii;1;38.945;38.945;0;0
Markus;ER;A;12.07.2017;X7;w;ii;2;8.512;8.512;0;0
Markus;ER;A;12.07.2017;X7;w;ii;3;30.758;25.591;0;0
Markus;ER;A;12.07.2017;X7;w;ii;4;16.578;14.771;0;0
Markus;ER;A;12.07.2017;X7;w;ii;5;17.57;17.57;0;0
Markus;ER;A;12.07.2017;X7;w;iii;1;10.186;10.186;0;0
Markus;ER;A;12.07.2017;X7;w;iii;2;26.184;26.184;0;0
Markus;ER;A;12.07.2017;X7;w;iii;3;25.808;23.702;0;0.004
Markus;ER;A;12.07.2017;X7;w;iii;4;10.54;9.982;0;0.038
Markus;ER;A;12.07.2017;X7;w;iii;5;15.677;13.973;0;0
Markus;ER;A;12.07.2017;X7;w;iv;1;38.866;38.866;0.113;0
Markus;ER;A;12.07.2017;X7;w;iv;2;15.956;15.956;0.276;0
Markus;ER;A;12.07.2017;X7;w;iv;3;17.551;17.551;0;0
Markus;ER;A;12.07.2017;X7;w;iv;4;29.966;29.966;0;0
Markus;ER;A;12.07.2017;X7;w;iv;5;12.353;12.103;0;0
Markus;ER;A;25.06.2017;B1;wo;i;1;30.407;30.407;0.075;0.038
Markus;ER;A;25.06.2017;B1;wo;i;2;11.002;8.69;0;0.001
Markus;ER;A;25.06.2017;B1;wo;i;3;12.438;8.547;0;0.074
Markus;ER;A;25.06.2017;B1;wo;i;4;18.188;18.188;0;0
Markus;ER;A;25.06.2017;B1;wo;i;5;23.371;23.371;0;0
Markus;ER;A;25.06.2017;B1;wo;ii;1;43.416;42.638;0;0
Markus;ER;A;25.06.2017;B1;wo;ii;2;21.458;21.458;0;0
Markus;ER;A;25.06.2017;B1;wo;ii;3;15.744;15.744;0;0
Markus;ER;A;25.06.2017;B1;wo;ii;4;34.405;32.262;0.51;0
Markus;ER;A;25.06.2017;B1;wo;ii;5;18.026;17.196;0;0
Markus;ER;A;25.06.2017;B1;wo;iii;1;23.991;23.33;0;0.004
Markus;ER;A;25.06.2017;B1;wo;iii;2;21.662;21.662;0;0.003
Markus;ER;A;25.06.2017;B1;wo;iii;3;22.537;22.052;0;0.01
Markus;ER;A;25.06.2017;B1;wo;iii;4;22.751;19.666;0;0
Markus;ER;A;25.06.2017;B1;wo;iii;5;20.841;20.841;0;0
Markus;ER;A;25.06.2017;B1;wo;iv;1;64.528;60.497;0;0.052
Markus;ER;A;25.06.2017;B1;wo;iv;2;46.307;27.497;0;0
Markus;ER;A;25.06.2017;B1;wo;iv;3;19.162;17.607;0;0
Markus;ER;A;25.06.2017;B1;wo;iv;4;19.692;19.692;0;0.081
Markus;ER;A;25.06.2017;B1;wo;iv;5;22.632;22.205;0;0.007
Markus;ER;A;25.06.2017;B3;wr;i;1;24.112;24.067;0;0
Markus;ER;A;25.06.2017;B3;wr;i;2;20.77;20.684;0;0.048
Markus;ER;A;25.06.2017;B3;wr;i;3;16.06;15.401;0;0.023
Markus;ER;A;25.06.2017;B3;wr;i;4;24.266;24.02;0;0.033
Markus;ER;A;25.06.2017;B3;wr;i;5;11.087;9.813;0;0
Markus;ER;A;25.06.2017;B3;wr;ii;1;20.866;20.866;0;0
Markus;ER;A;25.06.2017;B3;wr;ii;2;17.023;17.023;0;0.011
Markus;ER;A;25.06.2017;B3;wr;ii;3;11.383;11.383;0;0.003
Markus;ER;A;25.06.2017;B3;wr;ii;4;17.434;17.434;0;0
Markus;ER;A;25.06.2017;B3;wr;ii;5;9.38;8.859;0;0
Markus;ER;A;25.06.2017;B3;wr;iii;1;24.082;22.943;0.217;0.005
Markus;ER;A;25.06.2017;B3;wr;iii;2;38.71;38.444;0;0.024
Markus;ER;A;25.06.2017;B3;wr;iii;3;29.08;28.568;0;0
Markus;ER;A;25.06.2017;B3;wr;iii;4;29.752;28.612;0.036;0.894
Markus;ER;A;25.06.2017;B3;wr;iii;5;19.079;10.485;0;0
Markus;ER;A;25.06.2017;B3;wr;iv;1;24.831;24.831;0;0
Markus;ER;A;25.06.2017;B3;wr;iv;2;16.168;15.898;0;0
Markus;ER;A;25.06.2017;B3;wr;iv;3;11.994;11.994;0;0.036
Markus;ER;A;25.06.2017;B3;wr;iv;4;26.298;26.164;0;0
Markus;ER;A;25.06.2017;B3;wr;iv;5;16.505;15.614;0;0
Markus;ER;A;25.06.2017;C2;wo;i;1;35.183;35.183;0;0
Markus;ER;A;25.06.2017;C2;wo;i;2;32.951;32.597;0;0
Markus;ER;A;25.06.2017;C2;wo;i;3;16.596;12.872;0;0.002
Markus;ER;A;25.06.2017;C2;wo;i;4;16.237;15.757;0;0.008
Markus;ER;A;25.06.2017;C2;wo;i;5;13.482;13.482;0;1.207
Markus;ER;A;25.06.2017;C2;wo;ii;1;39.574;39.574;0;0
Markus;ER;A;25.06.2017;C2;wo;ii;2;56.155;55.624;0;0.121
Markus;ER;A;25.06.2017;C2;wo;ii;3;64.397;58.161;0;0.113
Markus;ER;A;25.06.2017;C2;wo;ii;4;36.859;34.042;0;0
Markus;ER;A;25.06.2017;C2;wo;ii;5;34.557;32.931;0;0
Markus;ER;A;25.06.2017;C2;wo;iii;1;28.689;27.999;0;0
Markus;ER;A;25.06.2017;C2;wo;iii;2;55.255;52.74;0;0
Markus;ER;A;25.06.2017;C2;wo;iii;3;36.444;35.372;1.096;0.076
Markus;ER;A;25.06.2017;C2;wo;iii;4;20.197;19.926;0;0
Markus;ER;A;25.06.2017;C2;wo;iii;5;39.77;38.842;0;0.902
Markus;ER;A;25.06.2017;C2;wo;iv;1;21.817;20.617;0;0
Markus;ER;A;25.06.2017;C2;wo;iv;2;35.045;32.58;2.766;0
Markus;ER;A;25.06.2017;C2;wo;iv;3;33.069;33.069;0;0
Markus;ER;A;25.06.2017;C2;wo;iv;4;27.461;24.415;2.019;0
Markus;ER;A;25.06.2017;C2;wo;iv;5;12.274;11.817;0;0.01
Markus;ER;A;25.06.2017;C3;w;i;1;33.541;33.31;0;0
Markus;ER;A;25.06.2017;C3;w;i;2;24.129;23.845;0;0.006
Markus;ER;A;25.06.2017;C3;w;i;3;24.252;24.252;0;0
Markus;ER;A;25.06.2017;C3;w;i;4;16.743;16.583;1.245;0
Markus;ER;A;25.06.2017;C3;w;i;5;19.879;19.879;0;0
Markus;ER;A;25.06.2017;C3;w;ii;1;29.528;28.482;0;0
Markus;ER;A;25.06.2017;C3;w;ii;2;16.483;16.483;0.069;0.011
Markus;ER;A;25.06.2017;C3;w;ii;3;15.124;13.887;0;0
Markus;ER;A;25.06.2017;C3;w;ii;4;21.531;14.099;2.281;0
Markus;ER;A;25.06.2017;C3;w;ii;5;13.907;13.355;0;0.018
Markus;ER;A;25.06.2017;C3;w;iii;1;62.828;62.215;0;0.111
Markus;ER;A;25.06.2017;C3;w;iii;2;24.736;23.413;1.771;0
Markus;ER;A;25.06.2017;C3;w;iii;3;21.254;15.269;0;0
Markus;ER;A;25.06.2017;C3;w;iii;4;25.997;21.513;0;0.012
Markus;ER;A;25.06.2017;C3;w;iii;5;12.25;11.971;0;0
Markus;ER;A;25.06.2017;C3;w;iv;1;34.828;34.828;0;0
Markus;ER;A;25.06.2017;C3;w;iv;2;9.304;5.631;0.065;0.016
Markus;ER;A;25.06.2017;C3;w;iv;3;35.526;34.819;1.483;0.003
Markus;ER;A;25.06.2017;C3;w;iv;4;24.106;24.106;0;0.013
Markus;ER;A;25.06.2017;C3;w;iv;5;42.359;42.02;0.756;0
Markus;ER;A;25.06.2017;E1;wo;i;1;23.924;23.302;0;0.014
Markus;ER;A;25.06.2017;E1;wo;i;2;35.279;31.629;0;0.044
Markus;ER;A;25.06.2017;E1;wo;i;3;22.284;18.948;0;0
Markus;ER;A;25.06.2017;E1;wo;i;4;38.56;30.885;0;0
Markus;ER;A;25.06.2017;E1;wo;i;5;22.725;21.78;0;0
Markus;ER;A;25.06.2017;E1;wo;ii;1;25.308;24.484;0;0
Markus;ER;A;25.06.2017;E1;wo;ii;2;27.82;27.382;0;0.177
Markus;ER;A;25.06.2017;E1;wo;ii;3;7.407;6.588;0;0
Markus;ER;A;25.06.2017;E1;wo;ii;4;22.208;19.651;0;0.094
Markus;ER;A;25.06.2017;E1;wo;ii;5;20.418;20.292;0;0
Markus;ER;A;25.06.2017;E1;wo;iii;1;43.067;41.915;0;0.008
Markus;ER;A;25.06.2017;E1;wo;iii;2;45.489;41.319;0;0
Markus;ER;A;25.06.2017;E1;wo;iii;3;43.458;35.625;3.787;0.084
Markus;ER;A;25.06.2017;E1;wo;iii;4;22.621;21.5;0;0.15
Markus;ER;A;25.06.2017;E1;wo;iii;5;18.78;18.637;0;0
Markus;ER;A;25.06.2017;E1;wo;iv;1;20.418;20.292;0;0
Markus;ER;A;25.06.2017;E1;wo;iv;2;27.82;27.382;0;0.177
Markus;ER;A;25.06.2017;E1;wo;iv;3;25.308;24.484;0;0
Markus;ER;A;25.06.2017;E1;wo;iv;4;22.208;19.651;0;0.094
Markus;ER;A;25.06.2017;E1;wo;iv;5;7.407;6.588;0;0
Markus;ER;A;25.06.2017;E8;wr;i;1;25.094;24.682;0;0
Markus;ER;A;25.06.2017;E8;wr;i;2;21.004;17.268;0;0
Markus;ER;A;25.06.2017;E8;wr;i;3;24.422;24.379;0;0.008
Markus;ER;A;25.06.2017;E8;wr;i;4;14.036;14.036;0;0.17
Markus;ER;A;25.06.2017;E8;wr;i;5;20.644;19.074;0;0.091
Markus;ER;A;25.06.2017;E8;wr;ii;1;22.9;22.885;0;0
Markus;ER;A;25.06.2017;E8;wr;ii;2;24.571;23.686;0;0.008
Markus;ER;A;25.06.2017;E8;wr;ii;3;15.033;15.033;0;0
Markus;ER;A;25.06.2017;E8;wr;ii;4;21.227;18.97;0;0
Markus;ER;A;25.06.2017;E8;wr;ii;5;28.934;28.934;0;0
Markus;ER;A;25.06.2017;E8;wr;iii;1;39.487;36.893;0;0.01
Markus;ER;A;25.06.2017;E8;wr;iii;2;35.156;31.156;0;0.036
Markus;ER;A;25.06.2017;E8;wr;iii;3;22.242;22.242;0;0
Markus;ER;A;25.06.2017;E8;wr;iii;4;19.163;19.163;0;0.047
Markus;ER;A;25.06.2017;E8;wr;iii;5;25.484;24.766;0;0
Markus;ER;A;25.06.2017;E8;wr;iv;1;15.991;15.991;0;0
Markus;ER;A;25.06.2017;E8;wr;iv;2;10.22;9.865;0;0
Markus;ER;A;25.06.2017;E8;wr;iv;3;14.274;14.274;0;0.015
Markus;ER;A;25.06.2017;E8;wr;iv;4;14.352;14.214;0;0
Markus;ER;A;25.06.2017;E8;wr;iv;5;7.326;7.326;0;0
Markus;ER;A;25.06.2017;F1;wo;i;1;29.824;29.298;0;0.03
Markus;ER;A;25.06.2017;F1;wo;i;2;24.351;21.502;0;0
Markus;ER;A;25.06.2017;F1;wo;i;3;14.814;14.385;0;0
Markus;ER;A;25.06.2017;F1;wo;i;4;10.237;8.055;0;0
Markus;ER;A;25.06.2017;F1;wo;i;5;9.941;5.695;0;0
Markus;ER;A;25.06.2017;F1;wo;ii;1;22.27;22.27;0;0.14
Markus;ER;A;25.06.2017;F1;wo;ii;2;24.567;24.567;0;0.221
Markus;ER;A;25.06.2017;F1;wo;ii;3;18.605;18.605;0;0
Markus;ER;A;25.06.2017;F1;wo;ii;4;19.493;18.449;0;0
Markus;ER;A;25.06.2017;F1;wo;ii;5;19.354;19.287;0;0
Markus;ER;A;25.06.2017;F1;wo;iii;1;28.68;28.627;0;0.052
Markus;ER;A;25.06.2017;F1;wo;iii;2;21.271;20.647;0;0.016
Markus;ER;A;25.06.2017;F1;wo;iii;3;14.275;13.486;0;0.001
Markus;ER;A;25.06.2017;F1;wo;iii;4;10.545;5.862;0;0.04
Markus;ER;A;25.06.2017;F1;wo;iii;5;14.356;14.356;0;0
Markus;ER;A;25.06.2017;F1;wo;iv;1;43.64;43.64;0;0
Markus;ER;A;25.06.2017;F1;wo;iv;2;36.372;35.183;0;0
Markus;ER;A;25.06.2017;F1;wo;iv;3;33.88;33.88;0;0
Markus;ER;A;25.06.2017;F1;wo;iv;4;18.637;18.382;0;0
Markus;ER;A;25.06.2017;F1;wo;iv;5;21.341;20.351;0;0
Markus;ER;A;25.06.2017;F14;w;i;1;16.63;15.046;0;0.044
Markus;ER;A;25.06.2017;F14;w;i;2;16.793;14.965;2.186;0
Markus;ER;A;25.06.2017;F14;w;i;3;20.09;20.075;0;0
Markus;ER;A;25.06.2017;F14;w;i;4;10.571;9.069;0;0
Markus;ER;A;25.06.2017;F14;w;i;5;6.837;6.609;0;0
Markus;ER;A;25.06.2017;F14;w;ii;1;37.131;36.759;0;0.003
Markus;ER;A;25.06.2017;F14;w;ii;2;18.938;17.933;0;0
Markus;ER;A;25.06.2017;F14;w;ii;3;17.769;16.96;0;0.001
Markus;ER;A;25.06.2017;F14;w;ii;4;25.531;25.361;0;0
Markus;ER;A;25.06.2017;F14;w;ii;5;32.908;32.908;0.394;0
Markus;ER;A;25.06.2017;F14;w;iii;1;22.95;21.809;0;0.039
Markus;ER;A;25.06.2017;F14;w;iii;2;21.843;21.843;0;0.008
Markus;ER;A;25.06.2017;F14;w;iii;3;27.16;23.778;0;0.134
Markus;ER;A;25.06.2017;F14;w;iii;4;7.71;6.617;0;0.007
Markus;ER;A;25.06.2017;F14;w;iii;5;28.428;26.957;2.905;0
Markus;ER;A;25.06.2017;F14;w;iv;1;37.757;36.157;0;0
Markus;ER;A;25.06.2017;F14;w;iv;2;12.613;12.613;0.379;0.004
Markus;ER;A;25.06.2017;F14;w;iv;3;21.751;21.125;0;0
Markus;ER;A;25.06.2017;F14;w;iv;4;28.252;28.015;0;0
Markus;ER;A;25.06.2017;F14;w;iv;5;20.477;20.477;0;0
Pierre;DO;B;03.05.2017;A10;wo;i;1;36.813;35.816;0;0.609
Pierre;DO;B;03.05.2017;A10;wo;i;2;36.709;36.187;0;0.008
Pierre;DO;B;03.05.2017;A10;wo;i;3;35.488;33.826;0;0
Pierre;DO;B;03.05.2017;A10;wo;i;4;24.135;23.652;0;0.464
Pierre;DO;B;03.05.2017;A10;wo;i;5;19.908;19.876;0;0
Pierre;DO;B;03.05.2017;A10;wo;ii;1;14.148;14.072;0;0.462
Pierre;DO;B;03.05.2017;A10;wo;ii;2;25.054;25.045;5.318;0.008
Pierre;DO;B;03.05.2017;A10;wo;ii;3;26.679;22.888;0;0.618
Pierre;DO;B;03.05.2017;A10;wo;ii;4;28.54;28.392;25;0
Pierre;DO;B;03.05.2017;A10;wo;ii;5;49.573;49.129;0;0
Pierre;DO;B;03.05.2017;A10;wo;iii;1;16.37;16.36;0;0.01
Pierre;DO;B;03.05.2017;A10;wo;iii;2;17.81;15.67;0;0.36
Pierre;DO;B;03.05.2017;A10;wo;iii;3;34.89;29.6;0;0
Pierre;DO;B;03.05.2017;A10;wo;iii;4;33.34;29.97;0;2.48
