Site,block,Day,Time,Observer,Tree,Bromeliads,obs,Order,Suborder,Family,cleanspec,Species,Specimen,Diet,Behavior,behaviour,Behavior_Duration,Interaction_Type,interaction,Interaction_Target,Interaction_Duration,Interaction_Outcome
DO,N,06-12-17,Day,Pier,I3,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_Y,caAnt_Y,caAnt_Y,pred,exploring,mobile,30,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,F,Coleoptera,Polyphaga,Curculionidae,Beetle_BX,caBeetle_BX,caBeetle_BX,herb,exploring,mobile,60,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I17,present,S,Collembolla,,,Springtail_D,caSpringtail_D,caSpringtail_D,detr,exploring,mobile,45,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,S,Coleoptera,Polyphaga,Staphylinidae,Staphylinid_A,caStaphylinid_A,caStaphylinid_A,pred,exploring,mobile,250,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Blattodea,,Ectobiidae,Cockroach_Q,Cockroach_Q,Cockroach_Q,scav,exploring,mobile,170,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H33,absent,F,Blattodea,,Ectobiidae,Cockroach_Q,Cockroach_Q,Cockroach_Q,scav,exploring,mobile,210,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H23,present,S,Diptera,Nematocera,Simuliidae,Fly_M,Fly_M,Fly_M_a,hema,exploring,mobile,120,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H23,present,S,Diptera,Nematocera,Simuliidae,Fly_M,Fly_M,Fly_M_b,hema,exploring,mobile,120,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,S,Hemiptera,Heteroptera,Geocoridae,Hemiptera_J,Hemiptera_J,Hemiptera_J,pred,exploring,mobile,240,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I3,absent,F,Hymenoptera,Apocrita,Formicidae,NewSp_red_visual_ant,NewSp_red_visual_ant,NewSp_red_visual_ant,pred,exploring,mobile,275,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,F,Psocoptera,,,Unidentified_barklouse,Unidentified_barklouse,Unid_yellow_barklouse_a,detr,exploring,mobile,150,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,F,Psocoptera,,,Unidentified_barklouse,Unidentified_barklouse,Unid_yellow_barklouse_b,detr,exploring,mobile,150,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H23,present,F,Diptera,Brachycera,,Unidentified_fly,Unidentified_fly,Unid_small_drosophilid,unkn,exploring,mobile,10,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H33,absent,S,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_black_white_Jspider,pred,exploring,mobile,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I8,present,F,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_black_wasp,para,exploring,mobile,165,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I20,absent,S,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_wasp,para,exploring,mobile,95,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_a,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_b,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_c,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_d,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_e,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_f,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_g,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_h,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_i,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_j,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_k,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_l,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_m,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_n,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_o,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_p,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_q,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_r,pred,eating_dead_cockroach,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,F,Hymenoptera,Apocrita,Formicidae,Ant_P,Ant_P,Ant_P_a,pred,eating_leaf_miner,predpara,200,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I8,present,F,Hymenoptera,Apocrita,Formicidae,Ant_P,Ant_P,Ant_P_b,pred,eating_moth,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,F,Araneae,,,Spider_AI,caSpider_AI,caSpider_AI_a,pred,eating_dead_ant,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,F,Araneae,,,Spider_AI,caSpider_AI,caSpider_AI_b,pred,eating_dead_ant,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,F,Araneae,,,Spider_AI,caSpider_AI,caSpider_AI_c,pred,eating_dead_ant,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,F,Araneae,,,Spider_AI,caSpider_AI,caSpider_AI_d,pred,eating_dead_ant,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I13,present,S,Araneae,,,Spider_BS,caSpider_BS,caSpider_BS,pred,feeding/stationary,predpara,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_a,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_b,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_c,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_d,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_e,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_f,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_g,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_h,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_i,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_j,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_k,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_l,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_m,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_n,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_o,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_p,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_q,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_r,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_s,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_t,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_BD,Ant_BD,Ant_BD_u,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC_a,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC_b,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC_c,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H28,absent,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_EP,Beetle_EP,Beetle_EP,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I8,present,S,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I13,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_DF,caBeetle_DF,caBeetle_DF,herb,stationary,stationary,220,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I5,absent,S,Diptera,Nematocera,Chironomidae,Fly_AB,caFly_AB,caFly_AB,nada,stationary,stationary,230,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H21,absent,F,Diptera,Brachycera,Syrphidae,Fly_EI,caFly_EI,caFly_EI,unkn,stationary,stationary,110,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I20,absent,F,Lepidoptera,,,Lepilarva_I,caLepilarva_I,caLepilarva_I,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H23,present,S,Blattodea,,Ectobiidae,caOotheca_B,caOotheca_B,caOotheca_B,,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I8,present,F,Araneae,,,Spider_AI,caSpider_AI,caSpider_AI,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I20,absent,F,Araneae,,,Spider_AW,caSpider_AW,caSpider_AW,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I3,absent,F,Araneae,,,Spider_BN,caSpider_BN,caSpider_BN,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H21,absent,F,Araneae,,,Spider_FT,caSpider_FT,caSpider_FT,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I20,absent,F,Araneae,,,Spider_Q,caSpider_Q,caSpider_Q,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I5,absent,S,Araneae,,,Spider_Q,caSpider_Q,caSpider_Q,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,F,Araneae,,,Spider_Q,caSpider_Q,caSpider_Q_a,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,F,Araneae,,,Spider_Q,caSpider_Q,caSpider_Q_b,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H21,absent,F,Blattodea,,Ectobiidae,Cockroach_A,Cockroach_A,Cockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,F,Blattodea,,Ectobiidae,Cockroach_A,Cockroach_A,Cockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H23,present,F,Blattodea,,Ectobiidae,Cockroach_A,Cockroach_A,Cockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H34,present,F,Blattodea,,Ectobiidae,Cockroach_A,Cockroach_A,Cockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H34,present,S,Blattodea,,Ectobiidae,Cockroach_A,Cockroach_A,Cockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,F,Blattodea,,Ectobiidae,Cockroach_B,Cockroach_B,Cockroach_B,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I20,absent,F,Orthoptera,Caelifera,,Cricket_H,Cricket_H,Cricket_H,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,S,Hemiptera,Heteroptera,Geocoridae,Hemiptera_J,Hemiptera_J,Hemiptera_J,pred,stationary,stationary,60,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H21,absent,S,Hemiptera,Auchenorrhyncha,,Homoptera_BE,Homoptera_BE,Homoptera_BE_b,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H34,present,F,Hemiptera,Auchenorrhyncha,,NewSp_peculiar_white_powdery_homoptera,NewSp_peculiar_white_powdery_homoptera,NewSp_peculiar_white_powdery_homoptera,herb,feeding/stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H23,present,F,Hemiptera,Heteroptera,Reduviidae,NewSp_red_assassin_bug_nymph,NewSp_red_assassin_bug_nymph,NewSp_red_assassin_bug_nymph,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H33,absent,F,Hemiptera,Heteroptera,Reduviidae,NewSp_red_assassin_bug_nymph,NewSp_red_assassin_bug_nymph,NewSp_red_assassin_bug_nymph,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,S,Hemiptera,Heteroptera,Reduviidae,NewSp_red_assassin_bug_nymph,NewSp_red_assassin_bug_nymph,NewSp_red_assassin_bug_nymph,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H28,absent,S,Blattodea,,,NewSp_striped_caOotheca_B,NewSp_striped_caOotheca_B,NewSp_striped_caOotheca_B,,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H34,present,F,Hemiptera,Sternorrhyncha,,NewSp_whitefly,NewSp_whitefly,NewSp_whitefly,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I3,absent,S,Blattodea,,,Ootheca_C,Ootheca_C,Ootheca_C,,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I5,absent,F,Hemiptera,Auchenorrhyncha,,Unid_fluffy_tail_hopper,Unid_fluffy_tail_hopper,Unid_fluffy_tail_hopper,herb,stationary,stationary,250,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H34,present,S,Orthoptera,Ensifera,,Unid_orthoptera,Unid_orthoptera,Unid_grasshopper_nymph,unkn,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I5,absent,F,Orthoptera,Ensifera,,Unid_orthoptera,Unid_orthoptera,Unid_katydid_nymph,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H23,present,F,Psocoptera,,,Unidentified_barklouse,Unidentified_barklouse,Unid_barklouse_nymph,detr,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H21,absent,F,Psocoptera,,,Unidentified_barklouse,Unidentified_barklouse,Unid_small_barklouse,detr,stationary,stationary,225,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H28,absent,S,Diptera,,,Unidentified_fly,Unidentified_fly,Unid_small_black_slender_fly,unkn,stationary,stationary,155,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H31,present,F,Hemiptera,Heteroptera,,Unidentified_heteroptera,Unidentified_heteroptera,Unid_assassin_bug_nymph,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I17,present,S,Mantodea,,,Unidentified_mantid,Unidentified_mantid,Unid_mantid,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H33,absent,F,Unknown,,,Unidentified_specimen,Unidentified_specimen,Unid_small_white_barklouse_like_insect,unkn,stationary,stationary,45,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,I20,absent,S,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_green_spider_AB,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,H21,absent,S,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_small_spider,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I13,present,S,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_spider,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,S,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_spider_black_thin_legs,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H33,absent,F,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_yellow_caSpider_BP,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I13,present,F,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_black_wasp,para,stationary,stationary,2,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H28,absent,S,Araneae,,,Unidentified_weaver_spider,Unidentified_weaver_spider,Unid_black_spider_round_abdomen_3mm,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H31,present,F,Araneae,,,Unidentified_weaver_spider,Unidentified_weaver_spider,Unid_white_round_abdomen_spider,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Fran,H23,present,F,Unknown,,,Unidentified_homoptera,Unidentified_homoptera,Unid_red/purple_oval_scale,unkn,feeding/stationary,,300,nothing,,nothing,0,nothing
DO,N,06-12-17,Day,Pier,I17,present,F,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner_b,herb,feeding/stationary,herb_feeding,300,parasitized,neg,Unid_small_black_wasp,30,parasitized
DO,N,06-12-17,Day,Pier,I17,present,F,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_black_wasp,para,exploring,mobile,90,parasitizing,neg,NewSp_leaf_miner_b,30,parasitizing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_P,Ant_P,Ant_P,pred,attack,predpara,300,attack,neg,caBeetle_BC,300,attack
DO,N,06-15-17,Day,Fran,I12,absent,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,herb,attacked,defense,300,attacked,neg,Ant_P,300,hiding
DO,N,06-15-17,Day,Pier,J28,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,pupating,development,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J26,present,F,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner,herb,pupating,development,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J24,present,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J31,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J35,absent,F,Hemiptera,Auchenorrhyncha,,Homoptera_Z,Homoptera_Z,Homoptera_Z,herb,sucking_petiole,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J35,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J25,present,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J26,present,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J25,present,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J26,present,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,I12,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_B,Scale_B,Scale_B_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J28,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_G,Scale_G,Scale_G,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
